from,to,distance
54,79,290.3609265
54,1,124.4242786
54,37,121.7297598
54,70,300.0515667
54,36,285.7390813
54,15,100.8344855
54,25,135.0688359
54,43,68.38539711
54,62,54.20299965
54,35,89.40711176
54,30,70.77012822
54,66,54.56192014
54,13,83.38290253
54,29,62.96760831
54,39,69.25880584
54,71,68.66235213
54,44,91.57576246
54,75,75.75222173
54,3,84.56570265
54,16,71.47428541
54,17,90.84185597
54,6,74.65130922
54,49,86.60163191
54,12,84.56570265
54,10,68.66235213
54,4,71.36067018
54,32,71.76635794
54,46,57.1915126
54,54,0
54,2,120.2427413
54,26,121.3314729
54,47,81.31684924
54,50,100.2706185
54,73,59.59748161
54,28,86.306651
2,51,402.334642
2,67,411.3369265
2,57,278.5228723
2,7,274.4863007
2,24,281.3739231
2,77,384.876439
2,42,274.352888
2,20,272.0282874
2,38,270.8797257
2,33,395.2184677
2,5,275.7485246
2,52,380.5795931
2,59,358.418025
2,78,276.331856
2,23,271.1028319
2,48,277.0559182
2,34,219.5129328
2,55,273.1065071
2,40,
2,22,151.5674956
2,56,154.2629304
2,21,172.3953231
2,11,161.0244869
2,31,376.3456222
2,14,158.5215353
2,18,176.5128825
2,61,162.171542
2,60,144.28871
2,53,170.1766048
2,68,124.0472299
2,58,169.0045747
2,8,71.89755277
2,9,104.668865
2,41,165.6156899
2,76,56.39507032
2,74,269.5551363
2,45,219.5138181
2,19,414.3311055
2,27,305.2784392
2,65,417.3305185
2,69,424.4069129
2,72,421.8632329
2,63,395.8893468
2,64,415.6286129
2,79,409.658201
2,1,221.9495857
2,37,217.9042928
2,70,414.2643831
2,36,405.2848704
2,15,218.3221394
2,25,250.3761455
2,43,160.6241856
2,62,171.0525049
2,35,187.6205907
2,30,183.6007214
2,66,166.3255993
2,13,191.7063304
2,29,176.3748862
2,39,171.7068807
2,71,169.0929525
2,44,189.2478585
2,75,171.7373731
2,3,167.9541095
2,16,169.2517981
2,17,168.874078
2,6,160.1141753
2,49,178.6376285
2,12,167.9541095
2,10,152.3831326
2,4,148.8020693
2,32,170.6917057
2,46,121.0167514
2,54,120.2427413
2,2,0
2,26,6.952596176
2,47,184.8505847
2,50,174.0925314
2,73,164.6443023
2,28,182.5288685
26,51,401.921286
26,67,410.6386226
26,57,278.1515701
26,7,274.3431534
26,24,280.0210649
26,77,384.7881386
26,42,272.6875569
26,20,270.8962306
26,38,269.7233213
26,33,395.239104
26,5,274.2450928
26,52,380.5564627
26,59,358.9114378
26,78,276.0603314
26,23,270.8375132
26,48,276.7509559
26,34,218.6403089
26,55,273.0318754
26,40,
26,22,153.0194524
26,56,154.1094163
26,21,168.9748576
26,11,158.6142607
26,31,377.0613355
26,14,156.5701944
26,18,178.3054957
26,61,163.5364587
26,60,144.8874255
26,53,171.8699294
26,68,124.9014392
26,58,169.9755319
26,8,74.42059378
26,9,106.2530191
26,41,166.0059841
26,76,59.96198896
26,74,269.4481906
26,45,218.9966292
26,19,413.7928903
26,27,305.0405188
26,65,416.7811184
26,69,423.3557433
26,72,420.9829507
26,63,395.5434936
26,64,414.7476188
26,79,409.8784803
26,1,219.9043786
26,37,215.7913267
26,70,413.3499367
26,36,405.6110576
26,15,218.3225563
26,25,249.9156581
26,43,158.9040637
26,62,171.1730993
26,35,191.1855978
26,30,186.0436047
26,66,168.7436197
26,13,194.5989171
26,29,178.7163224
26,39,170.4945951
26,71,172.3457188
26,44,192.8591073
26,75,175.2829386
26,3,172.1152304
26,16,172.6658551
26,17,173.2980606
26,6,164.0705767
26,49,182.4755764
26,12,172.1152304
26,10,156.3062676
26,4,152.961075
26,32,174.0534896
26,46,125.1149883
26,54,121.3314729
26,2,6.952596176
26,26,0
26,47,188.0495101
26,50,178.763683
26,73,167.5510389
26,28,186.1685174
47,51,260.1462264
47,67,274.5543251
47,57,150.8823646
47,7,142.1360099
47,24,178.239287
47,77,237.2804063
47,42,181.3749704
47,20,165.417231
47,38,165.2132785
47,33,244.787047
47,5,178.0392217
47,52,231.9889095
47,59,201.4756191
47,78,146.7158947
47,23,142.5315373
47,48,148.1023981
47,34,124.565756
47,55,139.3948418
47,40,
47,22,56.48182367
47,56,89.91720315
47,21,170.6019914
47,11,142.0541425
47,31,214.3897274
47,14,130.7921751
47,18,40.47170071
47,61,54.13418304
47,60,76.42342905
47,53,44.13462539
47,68,82.07247674
47,58,62.15851747
47,8,114.0154201
47,9,88.13721202
47,41,76.47859245
47,76,128.4810849
47,74,137.4409605
47,45,115.0826954
47,19,273.9329843
47,27,169.4274098
47,65,276.9687803
47,69,294.4736037
47,72,288.3039733
47,63,252.7552649
47,64,282.5313886
47,79,254.6628147
47,1,157.5237609
47,37,157.1454978
47,70,282.010745
47,36,248.605819
47,15,100.7121742
47,25,132.4474595
47,43,125.77391
47,62,83.00360202
47,35,11.70478109
47,30,22.1529126
47,66,28.79465474
47,13,11.4657183
47,29,26.04531741
47,39,115.6576673
47,71,15.81016738
47,44,13.64049035
47,75,16.51248606
47,3,33.39431031
47,16,16.71787649
47,17,40.72742195
47,6,32.89472627
47,49,20.42980097
47,12,33.39431031
47,10,38.14266851
47,4,44.85985996
47,32,14.86323543
47,46,67.45357156
47,54,81.31684924
47,2,184.8505847
47,26,188.0495101
47,47,0
47,50,47.83080453
47,73,21.95710112
47,28,13.66222846
50,51,305.9337428
50,67,320.8732634
50,57,198.7028398
50,7,189.9120346
50,24,225.6291999
50,77,282.5191858
50,42,228.184819
50,20,212.831693
50,38,212.5762127
50,33,289.423241
50,5,225.1168845
50,52,277.1307448
50,59,245.4278374
50,78,194.5237529
50,23,190.3588577
50,48,195.9150878
50,34,169.8113852
50,55,187.1521523
50,40,
50,22,88.62834876
50,56,124.1747815
50,21,203.2975298
50,11,174.997245
50,31,256.7371183
50,14,164.0410267
50,18,83.41091356
50,61,91.29100155
50,60,106.9211268
50,53,84.55114637
50,68,103.4899021
50,58,101.8765458
50,8,111.2415914
50,9,98.57162525
50,41,114.6548718
50,76,119.9764913
50,74,185.2421793
50,45,161.0016071
50,19,319.8237897
50,27,216.8383879
50,65,322.8362685
50,69,341.3096974
50,72,334.8520578
50,63,298.4902014
50,64,329.1658592
50,79,298.2018752
50,1,200.3919899
50,37,199.4485101
50,70,328.72723
50,36,291.8261249
50,15,147.4063854
50,25,179.985631
50,43,159.8893901
50,62,122.4246461
50,35,38.44698842
50,30,68.31113544
50,66,65.79303073
50,13,58.98218379
50,29,69.15370596
50,39,153.1062197
50,71,43.62256115
50,44,37.86840581
50,75,35.32623293
50,3,17.65999591
50,16,39.10316344
50,17,9.758714444
50,6,26.42406707
50,49,27.40186571
50,12,17.65999591
50,10,31.61091947
50,4,29.91962475
50,32,40.57340029
50,46,55.62080279
50,54,100.2706185
50,2,174.0925314
50,26,178.763683
50,47,47.83080453
50,50,0
50,73,53.08601263
50,28,34.37663763
73,51,267.375038
73,67,280.7940873
73,57,152.4909639
73,7,144.522596
73,24,175.7306272
73,77,245.4584766
73,42,177.1046905
73,20,163.0818682
73,38,162.6815342
73,33,253.7172057
73,5,174.5018999
73,52,240.3349906
73,59,211.5163473
73,78,148.6255261
73,23,144.0171744
73,48,149.9099213
73,34,117.5357733
73,55,142.0060399
73,40,
73,22,37.68828828
73,56,72.91924618
73,21,153.4308343
73,11,124.8497188
73,31,225.924969
73,14,113.6598584
73,18,31.35298033
73,61,38.48961318
73,60,57.40024484
73,53,31.57269489
73,68,60.67243263
73,58,48.8068797
73,8,93.21228953
73,9,66.23855591
73,41,61.89542089
73,76,108.486007
73,74,139.5708505
73,45,109.2975553
73,19,280.9283641
73,27,173.5833706
73,65,283.9888175
73,69,299.5505232
73,72,294.0358637
73,63,260.1059507
73,64,288.1055083
73,79,264.7853934
73,1,147.3248908
73,37,146.3624979
73,70,287.4086328
73,36,259.0881597
73,15,96.79313343
73,25,130.9330342
73,43,109.0388671
73,62,69.47539705
73,35,30.05913072
73,30,22.60821201
73,66,12.77564687
73,13,27.06213578
73,29,18.93415606
73,39,100.8227047
73,71,10.42890005
73,44,32.26332812
73,75,19.11127907
73,3,35.49326537
73,16,14.63806688
73,17,43.71646491
73,6,28.79688533
73,49,30.22998138
73,12,35.49326537
73,10,29.35684838
73,4,36.49296645
73,32,13.90520018
73,46,51.57189687
73,54,59.59748161
73,2,164.6443023
73,26,167.5510389
73,47,21.95710112
73,50,53.08601263
73,73,0
73,28,27.76261775
28,51,272.4166238
28,67,287.0787061
28,57,164.3602439
28,7,155.5415925
28,24,191.901349
28,77,249.2939562
28,42,194.9916818
28,20,179.0794339
28,38,178.8747371
28,33,256.540251
28,5,191.6841779
28,52,243.9568506
28,59,212.9067961
28,78,160.1680715
28,23,156.0308171
28,48,161.5634834
28,34,137.8749629
28,55,152.7779455
28,40,
28,22,65.21190509
28,56,99.95309824
28,21,180.6762421
28,11,152.0785678
28,31,225.1693234
28,14,140.845202
28,18,52.74888139
28,61,64.58710479
28,60,85.05898811
28,53,55.5532785
28,68,87.87316471
28,58,73.62489164
28,8,113.1619106
28,9,90.62783049
28,41,87.60802605
28,76,126.2285735
28,74,150.8824296
28,45,128.5269301
28,19,286.2548834
28,27,182.5316843
28,65,289.2806859
28,69,307.260285
28,72,300.9431515
28,63,264.9991815
28,64,295.2129618
28,79,265.9606429
28,1,170.3099697
28,37,169.7903404
28,70,294.7339459
28,36,259.7691674
28,15,114.2918998
28,25,146.1075055
28,43,136.0515269
28,62,94.58089592
28,35,5.572629353
28,30,35.37348678
28,66,38.239301
28,13,24.60843942
28,29,38.07725748
28,39,126.8529989
28,71,17.74927556
28,44,6.765539375
28,75,11.20253271
28,3,21.50531898
28,16,14.96722378
28,17,27.96610215
28,6,24.16411773
28,49,7.244085922
28,12,21.50531898
28,10,31.10775224
28,4,36.70140276
28,32,14.54189527
28,46,62.4501201
28,54,86.306651
28,2,182.5288685
28,26,186.1685174
28,47,13.66222846
28,50,34.37663763
28,73,27.76261775
28,28,0
